video_id,title,channel_name,tanggal,author,komentar,label,komentar_clean,predicted_label
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.798.312,ianaditia5405,"paling keren supra si❤, review dong detail nya",0,"keren supra si , review detail nya",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.798.595,manusiaaku936,Orang kaya kalo lupa unik ya. “Mengingatkan gw kalo punya X max😢😢,0,orang kaya kalo lupa unik ya . “ gw kalo x max,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.967.757.987.250,bagasekoprasetyo830,Review Hiace premio Batak project,0,review hiace premio batak project,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.960.557.989.860,WALETPRIDE,Ngonten motor om!!,0,ngonten motor om ! !,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.967.757.991.150,garagarasia,review rx 7 arif muhammad bang,0,review rx 7 arif muhammad bang,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.992.500,alvinoofficial7803,9:36 gas bang gua tunggu video kontennya,0,9:36 gas bang gua tunggu video kontennya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.993.800,syaifull5028,kemarin mobil bang dipo habis nabrak mana baru jadi😢,0,kemarin mobil bang dipo habis nabrak,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.996.400,lil_sleep13,mantep langsung ke sorot smua motornya bang dete kwkwk,0,mantep langsung sorot smua motornya bang dete kwkwk,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.956.957.997.880,ozzaysmith9148,"Bang cobain bikin cumi darat dongs, main diesel kali²🤭🤭",0,"bang cobain bikin cumi darat dongs , main diesel kali²",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.157.999.230,Marayoreels0010,Boleh zik bikin konten modif motor xmax soalnya banyak yang pake,0,zik bikin konten modif motor xmax pake,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.000.540,RandomvOnWorld7,9:30 di tunggu konten modif motornya,0,9:30 tunggu konten modif motornya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.374.720,farisindramaulana8513,Gassss ziko modif motor💪💪💪,0,gassss ziko modif motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.837.605,nrliansyh4954,9:41 gasss🔥🔥🔥,0,9:41 gasss,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.378.710,qivfuk,"31:32 Yg warna merah jngn sampe lepas, sayang ga review. 😢",0,"31:32 yg warna merah jngn sampe lepas , sayang ga review .",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.956.958.382.670,viioletta3303,12:15 bening mengkilat 😇,0,12:15 bening mengkilat,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.383.990,abittolas6896,Gass bas modifikasi motor💥,0,gass bas modifikasi motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.386.640,putragoldenboy910,Gas ngab zikoo konten Mio 😂,0,gas ngab zikoo konten mio,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.389.280,BalaAysun-t6l,"🅼🅰🅽🅳🅰🅻🅸🅺🅰77 ngan ukur jadi! Duit ngalir, permainan seru ora aya istirahatna. Layanan oke banget, abdi recom duh, euy!",1,"🅼🅽🅳🅻🅸🅺77 ngan ukur ! duit ngalir , permainan seru ora aya istirahatna . layanan oke banget , abdi recom duh , euy !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.391.900,valencia-l8x,9:48 sangar😮,0,9:48 sangar,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.393.270,alwywyn6129,Di tunggu tunggu,0,tunggu tunggu,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.394.640,notyourbusiness98,diesel yg parkir di depan apa spesialnya yaa.,0,diesel yg parkir spesialnya yaa .,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.397.290,azamalfisah,gasss bikin konten motor biar jadi ngaberssssss,0,gasss bikin konten motor biar ngaberssssss,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.978.558.792.450,XiaoSweat,10:28 boleh juga tuh,0,10:28 tuh,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.794.210,ibn_,10:32 LBWK jelasss😋,0,10:32 lbwk jelasss,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.795.540,aminbt9866,Boleh jg konten motor... Gass,0,jg konten motor ... gass,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,17.399.461.587.969,almuzakki9254,34:42 backsound lama telah kembalii 🔥,0,34:42 backsound kembalii,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.740.007.358.800.770,secondeye1547,Bang Ziko modif motor langsung Rata kanan pasti😂😂,0,bang ziko modif motor langsung kanan,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.880.209,Agaymv,Crosstrek gimana kabar nya stelah crash .. ?,0,crosstrek gimana kabar nya stelah crash .. ?,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.803.410,fadott_7096,Bang zik bangun mio full rata kanan donk😆,0,bang zik bangun mio full kanan donk,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.949.758.804.710,tovikkips2255,"gas mas modif motor, xmax new atau aerox turbo",0,"gas mas modif motor , xmax new aerox turbo",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.806.010,gilangdamaisatriawan,Gas main motor juga hehe,0,gas main motor hehe,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.807.320,PARISCrouch,🅼🅰🅽🅳🅰🅻🅸🅺🅰77 juara maxwin!,1,🅼🅽🅳🅻🅸🅺77 juara maxwin !,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.808.630,egisunjaya4914,"Gas modifikasi motor ketua, keren kan 🔥🔥🔥",0,"gas modifikasi motor ketua , keren",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.809.930,MARCELGrice,02:30 P𝘂𝗹𝗮𝘂777 gampang banget buat dicoba,1,02:30 p𝘂𝗹𝗮𝘂777 gampang banget dicoba,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.811.250,nutshave,"kirain bakal nampilin ""mobil baru, lecet baru""🗿",0,"kirain nampilin `` mobil , lecet ''",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.812.560,febyantotriwibowo8208,Sound og diakhir video🎉,0,sound og diakhir video,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.813.860,wahyudwipriyanto6556,9:43 bangun motor ninja aja bang😂,0,9:43 bangun motor ninja aja bang,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.158.815.160,abdulbaari2283,35:00 larry chen spotted... doi jadi rajin ke south east ya,0,35:00 larry chen spotted ... doi rajin south east ya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.615.900.788,TedsNeedMeds,bosen kali SEMA nya gitu gitu aja😂,0,bosen kali sema nya gitu gitu aja,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.192.620,Maalikrmdhn,"yaps, kalo gasalah lbwk rx7 armuh itu 2/2",0,"yaps , kalo gasalah lbwk rx7 armuh 2/2",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.685.230,hsjsoenrry,16:34 basic cefiro bikinan Gundam garage,0,16:34 basic cefiro bikinan gundam garage,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.686.660,indomaretcirebon,Ikut sedih sama mobil baru GD😢,0,sedih mobil gd,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.687.990,dadoscoitus7892,Boleh banget tuh konten motor nya,0,banget tuh konten motor nya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.693.280,ErdalMuhammed-x3z,baik amat amat member baru langsung dikasih jajanan. meningkat senang bermain disini 🅼🅰🅽🅳🅰🅻🅸🅺🅰77 bila ini setelah itu sih gk bakalan ubah ke web lain ni,1,member langsung dikasih jajanan . meningkat senang bermain 🅼🅽🅳🅻🅸🅺77 sih gk ubah web ni,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.694.590,TylerLevesque-v6y,"intinya bermainlah dengan sabar jangan barbar, karena kemenenangan akan datang setelah sabar wkwk hiburan bukan di jadiin mata pencaharian, kalau gw main di M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!",1,"intinya bermainlah sabar barbar , kemenenangan sabar wkwk hiburan jadiin mata pencaharian , gw main m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.699.840,AmiHarms,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih y 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77",1,"beres2 rumah nyepin , , pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha , , makasih y 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.701.130,ElifTugba,🅼🅰🅽🅳🅰🅻🅸🅺🅰77..Terpopuler masakini❤,1,🅼🅽🅳🅻🅸🅺77 .. terpopuler masakini,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.702.540,JohanaDaily,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih ya M𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳!",1,"beres2 rumah nyepin , , pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha , , makasih ya m𝗮𝘯𝐝𝗮𝑙𝗶𝒌𝐚𝟟𝟳 !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.703.900,OrhanMucahit,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih ya ＭＡＮＤＡＬＩＫＡ７７",1,"beres2 rumah nyepin , , pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha , , makasih ya ｍａｎｄａｌｉｋａ７７",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.159.706.590,CaroleHarwell,"intinya bermainlah dengan sabar jangan barbar, karena kemenenangan akan datang setelah sabar wkwk hiburan bukan di jadiin mata pencaharian, kalau gw main di m̲a̲n̲d̲a̲l̲i̲k̲a̲7̲7̲",1,"intinya bermainlah sabar barbar , kemenenangan sabar wkwk hiburan jadiin mata pencaharian , gw main m̲a̲n̲d̲a̲l̲i̲k̲a̲7̲7̲",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.989.360.099.550,Faizfauzanm,nungguin review mobilnya mas dipo yg crass di iven drift kmarin,0,nungguin review mobilnya mas dipo yg crass iven drift kmarin,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.101.290,ElifSeyfi-e9k,TRENDING #1 GILA LOOOO😭💙 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77,1,trending gila loooo 𝙈𝘼𝙉𝘿𝘼𝙇𝙄𝙆𝘼77,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.102.610,tegarsadewo7064,Boleh tuh bang koten montor sekali kali,0,tuh bang koten montor kali,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.103.990,ACEH_VLOGER_97,Ayo bang ziko  sesekali main ke sency,0,ayo bang ziko main sency,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.105.500,Uchihe_Itacheat,"Saya antusias kalau modifikasi motor mas
Tinggal modalnya saja😅",0,antusias modifikasi motor mas tinggal modalnya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.106.840,Realacunt-op2qh,Mantap gd👍,0,mantap gd,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.108.150,ippankcupra3620,Gass modif motor,0,gass modif motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.109.470,fathanjazuli7303,Gass banget bangg konten modif motorrrr,0,gass banget bangg konten modif motorrrr,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.110.770,wisnusetyanugraha2975,Drift di gunung iwaki kapan bang?,0,drift gunung iwaki bang ?,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.112.060,muhammadraghib7827,Gass modif motor🔥🔥,0,gass modif motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.113.350,MarshaLassiter,"beres2 rumah sambil nyepin,, pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha,, makasih y MANDALIKA77",1,"beres2 rumah nyepin , , pas dengar suaranya behhhhhh garang kaliii suara petirnya hahaha , , makasih y mandalika77",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.114.640,zendis.n.z1505,"15:30: ""Affaan tuch? 😂""",0,15:30 : `` affaan tuch ? ``,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.740.028.960.115.850,danielalviandre6179,GASSS BIKIN KONTEN MOTOR,0,gasss bikin konten motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.117.150,allgimuhamad,Gass modif motor kek den dimas,0,gass modif motor kek den dimas,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.118.450,FaisalFerdiansyah-l7p,Sekali sekali bikin motor balap mas,0,bikin motor balap mas,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.119.740,RisalEksmt,Bikin lah motor biar berwarna mass😅,0,bikin motor biar berwarna mass,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.967.760.121.030,lihumanbalu-pw4ze,Setuju modif motor,0,setuju modif motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.122.340,BiyuBayu,Ketua sedang menantang kuota kami,0,ketua menantang kuota,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.123.640,omdiplo,11:14 manis😊,0,11:14 manis,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.124.960,krisnaramadani514,ZIKO MODIF AEROX 🤙🥶,0,ziko modif aerox,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.451.910,wonderfulkawasaki-j8w,"Hari ini dapat rezeki besar dari 𝘈𝘟𝐋𝟽7𝟩, senang banget rasanya!",1,"rezeki 𝘈𝘟𝐋𝟽7𝟩 , senang banget !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.453.300,ArifRifaldo-wy2lq,Banh gimana mobil mas dipo sehabis crash di pertandingan,0,banh gimana mobil mas dipo sehabis crash pertandingan,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.454.630,OzgurSahabettin,"Begitu mantap dan memuaskan! Bermain di MANDALIKA𝟩7 selalu lancar tanpa hambatan, rezeki pun mengalir dengan sangat deras!",1,"mantap memuaskan ! bermain mandalika𝟩7 lancar hambatan , rezeki mengalir deras !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.455.940,EVERETTEAlbright,"Gokil sih P U L A U 7 7 7, Gacir pol bro!",1,"gokil sih p u l a u 7 7 7 , gacir pol bro !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.458.570,kudenglalat9384,9:36 9:41 gas bang,0,9:36 9:41 gas bang,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.964.160.459.880,FZ_Project,Mobil dipo gimna tuh,0,mobil dipo gimna tuh,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.461.200,riansyah7004,28:54 harus direview sih ini,0,28:54 direview sih,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.046.252,agialghifari1628,Silvia merah jarang dipake bang? Sini tuker sama beat karbu 🗿,0,silvia merah jarang dipake bang ? tuker beat karbu,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.463.830,stiillyou_,GARASI DRIFT ON TOP🔥,0,garasi drift on top,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.466.460,344Casper,setuju bang modif motor🎉🎉🎉,0,setuju bang modif motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.469.090,RICHARDRosen-b6g,"MANDALIKA77 ngan ukur jadi! Duit ngalir, permainan seru ora aya istirahatna. Layanan oke banget, abdi recom duh, euy!",1,"mandalika77 ngan ukur ! duit ngalir , permainan seru ora aya istirahatna . layanan oke banget , abdi recom duh , euy !",1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.470.410,ChiwoxGaming,Hidup jadi tenang setelah 𝗦𝗵𝑜ᒪᗩţ auto jepee pahala!,1,hidup tenang 𝗦𝗵𝑜ᒪᗩţ auto jepee pahala !,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.471.730,royanihrismawati7499,Ziko... Gimana kabar bang dipo dan mobil nya 😭,0,ziko ... gimana kabar bang dipo mobil nya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.047.304,Bot-oq5jh,15:30 ada yg nyelip satu biji...🤔🤔😅,0,15:30 yg nyelip biji ...,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.047.436,zaraina,"5:13 mas, ga om😂",0,"5:13 mas , ga om",0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,173.994.616.047.567,matthew.z225,15:35 ada yg nyasar tuh😂,0,15:35 yg nyasar tuh,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.160.476.970,JuDeenCOK,12:35 gua ga fokus sama 86 nya sumpah,0,12:35 gua ga fokus 86 nya sumpah,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.024.090,setia0ne139,gass modifikasi motor,0,gass modifikasi motor,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.025.460,adulmanap3026,Ke rumah akang mv bang ❤,0,rumah akang mv bang,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.028.080,OzgurArif-ys8rr,nyari2 uang rokok malah dikasih uang jajan seminggu hahaha emng terbaik nih 🅼🅰🅽🅳🅰🅻🅸🅺🅰77,1,nyari2 uang rokok dikasih uang jajan seminggu hahaha emng terbaik nih 🅼🅽🅳🅻🅸🅺77,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.029.400,BRAINRosser,02:42 kok bsa gtu wkwkwkw . 🅼🅰🅽🅳🅰🅻🅸🅺🅰77,1,02:42 bsa gtu wkwkwkw . 🅼🅽🅳🅻🅸🅺77,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.030.700,werangsoui1316,Salfok di booth airbft 🤣,0,salfok booth airbft,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.032.000,trigunawan9674,Kamera yang buat ngonten kamera apa kak ziko?,0,kamera ngonten kamera kak ziko ?,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.033.320,achmadfahmi5640,Nyari takjil naik skyline come back kah? 😊,0,nyari takjil skyline come back kah ?,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.034.630,faizdhiyaulhaq6535,gas riview supranya,0,gas riview supranya,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.035.940,EMILEHamlin,MAKASIH YAALAH UDH D KASIH REZEKI DARI P U L A U 7 7 7,1,makasih yaalah udh d kasih rezeki p u l a u 7 7 7,1
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.739.946.161.038.550,ronnaja,Review Supra MKVnya banggg,0,review supra mkvnya banggg,0
BI_RsNf1HJA,Mobil Yang Bikin GD Insecure‼️ | The Elite Showcase 2025,Garasi Drift,1.740.018.161.039.760,bayupackerhamu,"Fortuner kaga dianggap bang 😂😂😂, 🔥🔥🔥",0,"fortuner kaga dianggap bang ,",0
